"State","Response","Coverage","Education","EmploymentStatus","Gender","Location_Code","Marital_Status","Policy_Type","Policy","Renew_Offer_Type","Sales_Channel","Vehicle_Class","Vehicle_Size","Customer_Lifetime_Value","Income","Monthly_Premium_Auto","Months_Since_Last_Claim","Months_Since_Policy_Inception","Number_of_Open_Complaints","Number_of_Policies","Total_Claim_Amount"
3,0,1,5,2,1,2,2,3,9,1,4,1,2,0.730506035119148,-0.373450150951875,0.487698365205583,1.38018918534442,-1.04151807581246,0.676211703910153,-0.404224627853653,0.453524365067657
4,0,3,5,2,2,1,2,3,9,3,1,1,2,-0.764978196316077,0.633399615957429,-0.732949153614104,-0.406720526765562,-0.503999085142627,-0.422226443611693,-0.822602843243485,-0.44741179428262
4,0,3,3,2,1,1,2,2,5,2,4,1,2,-0.757003189574181,0.758712714643963,-0.674823081289357,-1.30017538282055,-0.862345078922518,-0.422226443611693,-0.822602843243485,-0.368425671222971
4,0,3,3,2,2,1,2,3,8,2,3,6,2,-0.112639111563525,0.974941174132234,-0.936390406750719,-0.803811573901113,0.929384889976939,-0.422226443611693,-0.404224627853653,-0.868448439196648
4,0,3,5,2,1,3,2,3,9,1,4,5,2,0.0472052551402554,-0.22358134656002,0.313320148231342,1.77728023247997,-0.611502883276594,-0.422226443611693,1.68766644909551,-1.42109063632479
2,1,3,2,2,1,2,1,3,8,2,2,5,2,-0.491654098016465,1.37688450170283,0.603950509855077,0.486734329289427,1.3952346818908,-0.422226443611693,-0.822602843243485,0.389367194292539
2,1,2,1,5,1,2,2,3,8,1,1,1,2,-0.253180814572792,-1.23954898274596,-0.267940575016128,0.288188805721652,-0.826510479544529,0.676211703910153,0.432531802926011,0.161573070066066
4,0,3,4,5,2,3,2,3,9,1,1,6,2,-0.509502792696795,-1.23954898274596,-0.907327370588345,0.288188805721652,0.965219489354928,-0.422226443611693,0.0141535875361788,-1.02663471278704
4,0,2,3,2,1,1,2,3,7,1,2,6,2,0.513542916534969,0.113253152746339,0.0808158589323542,-1.20090262103666,-1.18485647332442,-0.422226443611693,-0.404224627853653,-0.633494248386067
1,0,3,4,2,1,1,3,3,8,1,2,1,2,-0.386400293862244,1.69521993049124,-0.762012189776478,1.87655299426385,0.821881091842972,-0.422226443611693,1.26928823370567,-0.557292637355242
4,0,3,2,2,1,2,2,3,7,2,1,6,1,-0.749421779215523,2.03932897532156,-0.674823081289357,-0.108902241413899,-1.00568347643447,-0.422226443611693,-0.822602843243485,-0.337654951170813
3,0,3,5,5,2,2,3,2,4,4,4,3,2,-0.204240400475801,-1.23954898274596,2.92899340284496,0.685279852857202,1.10855788686688,-0.422226443611693,-0.822602843243485,6.44550434068756
4,0,2,5,2,1,3,2,3,7,2,4,1,2,-0.65998894442052,1.88373270069817,-0.209814502691381,0.288188805721652,-1.36402947021437,2.87308799895384,-0.822602843243485,-0.9072515594643
1,0,3,4,2,1,3,1,3,8,4,4,6,2,-0.307065061174347,1.33952427921552,-0.558570936639863,1.77728023247997,-1.61487166586029,-0.422226443611693,1.68766644909551,-0.969787343488466
4,0,3,5,2,1,2,2,3,8,3,2,1,1,-0.427742500694147,0.191001915314659,-0.878264334425972,-1.10162985925278,-1.07735267519045,-0.422226443611693,0.0141535875361788,-0.453317565221801
4,1,1,5,2,1,2,1,3,9,1,3,1,2,4.91676935195034,0.293931797004387,0.749265690666945,1.87655299426385,0.929384889976939,1.774649851432,-0.404224627853653,0.471983347186101
3,0,2,5,2,1,3,2,3,8,2,3,5,2,-0.454470744002504,-0.540534282533921,0.865517835316439,-1.20090262103666,-1.29236027145839,-0.422226443611693,-0.822602843243485,-1.04243133774339
2,0,3,3,5,1,3,2,3,9,3,1,5,2,-0.606512165902004,-1.23954898274596,0.371446220556089,-0.00962947963001139,-0.647337482654583,-0.422226443611693,-0.822602843243485,-1.09073570802053
4,0,3,4,5,2,2,3,3,9,2,2,1,2,-0.851534574383797,-1.23954898274596,-0.820138262101225,-0.406720526765562,0.141023703661178,-0.422226443611693,-0.822602843243485,-0.420271104064375
2,0,3,5,5,2,2,2,3,8,1,1,1,2,-0.430190077798069,-1.23954898274596,-0.732949153614104,1.97582575604774,0.606873495575037,-0.422226443611693,1.68766644909551,0.0794527242447356
2,1,3,4,2,2,2,2,2,5,2,2,5,1,0.853589612019059,-0.303667180314771,0.720202654504572,-1.39944814460444,0.391865899307102,-0.422226443611693,-0.404224627853653,0.613465509015695
4,0,2,5,2,2,2,2,3,8,2,3,5,2,-0.406284286887307,0.905520284946549,1.09802212461543,0.685279852857202,1.32356548313482,-0.422226443611693,-0.822602843243485,0.670262114130651
5,0,3,4,2,1,1,2,2,6,1,1,1,2,-0.450274999582906,-0.130263081580686,-0.907327370588345,1.08237089999275,0.857715691220961,-0.422226443611693,0.0141535875361788,-0.550684684193901
1,0,3,4,5,1,2,3,3,9,2,1,5,3,-0.0368340331977786,-1.23954898274596,0.342383184393716,-0.108902241413899,-0.969848877056485,-0.422226443611693,1.68766644909551,1.10812772446653
2,1,2,4,4,1,2,3,3,8,1,2,1,1,2.54110936191535,-0.789810903588065,0.109878895094728,-1.39944814460444,0.642708094953026,-0.422226443611693,-0.404224627853653,0.108472274454426
4,0,2,4,5,2,2,2,2,5,4,1,5,1,0.213654948573389,-1.23954898274596,1.09802212461543,-1.10162985925278,0.0335199055272104,-0.422226443611693,2.52442287987517,0.670262114130651
1,0,2,4,5,1,2,2,3,8,1,2,1,2,-0.302429459929297,-1.23954898274596,-0.267940575016128,0.387461567505539,-0.79067588016654,1.774649851432,0.432531802926011,-0.106329723068837
4,0,2,3,5,1,2,3,3,8,2,4,1,3,0.067691011881242,-1.23954898274596,-0.326066647340875,-1.39944814460444,-1.2565256720804,-0.422226443611693,-0.404224627853653,0.155674414443054
1,0,3,4,2,1,1,2,3,8,3,3,5,2,0.0976650428677234,0.93073432056354,0.429572292880836,0.78455261464109,-1.14902187394643,-0.422226443611693,0.850910018315843,-0.18635908159915
4,0,2,4,5,1,2,1,2,6,1,2,4,2,1.48461378024925,-1.23954898274596,1.01083301612831,-0.406720526765562,0.320196700551124,-0.422226443611693,-0.404224627853653,0.620692422394514
5,0,3,5,2,2,2,2,2,6,4,3,6,2,-0.783967353511537,-0.296063469834974,-0.791075225938851,0.78455261464109,-0.503999085142627,-0.422226443611693,-0.822602843243485,-0.0119941625190892
1,0,2,3,2,2,1,2,2,5,2,2,1,2,-0.677532112846084,1.3309659903638,-0.267940575016128,1.87655299426385,-1.2565256720804,-0.422226443611693,-0.822602843243485,-0.310063269700941
3,1,2,5,2,1,2,1,2,6,2,1,1,2,-0.294749797906757,0.659502396955176,-0.500444864315116,0.0896432821538763,0.284362101173134,-0.422226443611693,0.0141535875361788,0.389367194292539
4,1,2,2,4,1,2,2,3,9,2,1,6,2,1.20754857218676,-0.593924838370422,-0.238877538853754,0.586007091073315,-0.575668283898605,-0.422226443611693,-0.404224627853653,0.481704576472025
2,0,2,5,2,1,2,2,3,9,2,3,1,2,-0.0177490270567938,-0.474734207862426,0.168004967419475,1.28091642356053,0.821881091842972,-0.422226443611693,0.432531802926011,0.528632654585127
2,0,3,3,2,2,1,2,3,8,2,1,6,2,-0.0372770604646075,1.37823407802176,-0.849201298263598,-1.30017538282055,-0.324826088252681,-0.422226443611693,-0.404224627853653,-0.890394783379978
2,0,2,2,5,1,3,2,3,7,1,2,5,1,1.14322987426968,-1.23954898274596,1.24333730542729,-0.50599328854945,-0.253156889496703,-0.422226443611693,-0.404224627853653,-1.33559280103724
4,0,3,5,3,2,2,1,3,7,2,2,6,2,-0.833251442929763,-0.474141710941922,-0.936390406750719,0.486734329289427,0.0335199055272104,-0.422226443611693,-0.822602843243485,-0.486364026379225
2,0,3,4,2,2,1,2,3,7,4,2,5,2,1.05776357993207,0.0959061595738136,0.197068003581848,0.387461567505539,0.284362101173134,1.774649851432,-0.404224627853653,-0.248880738261171
2,0,2,3,2,1,1,2,3,9,3,2,5,2,-0.364750279267637,0.757428971316205,1.30146337775204,0.288188805721652,1.57440767878074,-0.422226443611693,-0.822602843243485,0.411741011662638
2,0,3,1,2,2,1,1,3,8,3,1,6,2,-0.329143911439263,0.793900448422767,-0.587633972802237,-0.605266050333337,0.46353509806308,2.87308799895384,1.26928823370567,-0.312598174235495
2,0,2,2,2,2,2,2,3,9,2,3,1,1,-0.591186485298893,0.0382693758070361,0.168004967419475,1.38018918534442,0.391865899307102,-0.422226443611693,-0.822602843243485,0.390812236865139
2,0,3,3,2,1,2,2,3,9,4,3,1,2,-0.800664136634261,0.316907510921697,-0.878264334425972,-0.803811573901113,-1.61487166586029,-0.422226443611693,-0.822602843243485,-0.453317565221801
4,0,3,5,5,2,2,3,2,5,2,3,1,2,-0.501581198810397,-1.23954898274596,-0.907327370588345,-0.208175003197787,-0.969848877056485,-0.422226443611693,2.10604466448534,0.0423793521395753
4,0,1,3,2,2,3,2,3,7,1,1,4,2,8.71817965669866,1.33814178640101,2.87086733052021,1.87655299426385,-1.07735267519045,0.676211703910153,-0.404224627853653,-0.972038657751193
3,0,3,4,3,1,2,2,3,8,1,2,1,2,-0.816226838875783,-0.376412635554394,-0.907327370588345,0.78455261464109,-1.07735267519045,-0.422226443611693,-0.822602843243485,-0.469840795800513
1,1,2,5,5,2,2,3,3,8,1,1,6,2,-0.354534190792031,-1.23954898274596,-0.413255755827996,0.586007091073315,0.176858303039167,0.676211703910153,1.68766644909551,-0.0917333834474583
4,0,3,4,2,1,3,2,3,7,3,1,2,2,-0.0975733473363587,1.52300082559817,2.5511739327341,1.57873470891219,1.43106928126879,-0.422226443611693,-0.822602843243485,-1.06589171587167
2,0,2,2,2,2,2,2,2,4,3,1,1,2,-0.124411754750143,-0.445471443288659,-0.0644993218795133,0.883825376424978,0.141023703661178,-0.422226443611693,0.0141535875361788,0.00933289098215037
3,0,3,5,3,2,2,2,3,9,2,4,4,2,0.584897262523108,-0.288953506788929,0.371446220556089,-0.903084335685,-1.39986406959236,-0.422226443611693,-0.404224627853653,1.1329125703346
4,0,3,3,5,2,2,2,2,5,3,4,5,2,-0.58013016101822,-1.23954898274596,0.54582443753033,1.08237089999275,-0.754841280788551,-0.422226443611693,-0.822602843243485,0.379213400599423
4,1,3,4,3,1,2,3,3,8,1,4,6,2,-0.470732762595649,-0.812819534000959,-0.820138262101225,-1.30017538282055,-0.396495287008659,-0.422226443611693,0.432531802926011,-0.245487871863497
3,0,3,5,5,1,2,3,3,9,2,1,5,1,3.0988925517733,-1.23954898274596,0.633013546017451,0.685279852857202,0.606873495575037,-0.422226443611693,-0.404224627853653,2.81223319282389
5,0,2,4,2,1,2,2,3,9,1,1,1,2,2.89988616898423,1.66055886064178,-0.209814502691381,-1.00235709746889,-0.79067588016654,-0.422226443611693,-0.404224627853653,-0.0732832619114123
4,0,3,4,2,1,1,2,3,9,4,1,6,2,-0.742983855109142,0.950187969453412,-0.558570936639863,-0.00962947963001139,-1.43569866897034,3.97152614647569,-0.822602843243485,-0.6732227452976
4,0,3,3,1,2,2,3,3,9,2,2,1,2,-0.82573746659589,-0.337702836748151,-0.732949153614104,-1.10162985925278,-0.324826088252681,0.676211703910153,-0.822602843243485,-0.370701412328238
1,0,3,5,2,2,2,2,2,6,4,4,5,2,0.0810106425674193,0.00334497399290073,0.429572292880836,-0.605266050333337,0.105189104283189,-0.422226443611693,0.850910018315843,0.290227810820263
2,0,2,4,2,2,2,2,3,9,1,1,1,2,0.476757586664895,0.266150274731879,0.0808158589323542,-0.00962947963001139,1.18022708562286,-0.422226443611693,-0.404224627853653,0.825101321653125
4,0,3,3,2,1,2,1,3,9,1,4,1,3,-0.762762402287084,0.543965497456952,-0.674823081289357,-1.39944814460444,1.53857307940275,-0.422226443611693,-0.822602843243485,-0.337654951170813
5,1,3,4,2,2,2,2,3,8,2,4,1,2,-0.789421648472034,0.304234660122035,-0.791075225938851,-0.208175003197787,0.391865899307102,-0.422226443611693,-0.822602843243485,-0.403747873485663
3,0,2,1,2,1,3,2,2,5,2,1,6,2,0.414945110721414,0.728956202636444,-0.0935623580418869,0.586007091073315,-1.72237546399426,-0.422226443611693,-0.404224627853653,-1.41594906824222
4,0,1,5,2,1,2,2,2,5,1,1,1,2,-0.560925881428907,0.530930565205871,0.313320148231342,0.486734329289427,1.03688868811091,-0.422226443611693,-0.822602843243485,0.798633898003527
2,1,3,3,2,2,2,1,2,5,2,3,6,1,1.30619988429244,-0.0843445702416483,-0.587633972802237,0.983098138208865,0.284362101173134,-0.422226443611693,-0.404224627853653,0.315012656688332
2,0,3,4,5,1,1,2,3,9,4,4,1,2,-0.433156048409721,-1.23954898274596,-0.762012189776478,0.586007091073315,0.427700498685091,-0.422226443611693,0.850910018315843,-0.750059223597676
2,0,2,5,5,2,2,2,3,9,1,2,2,1,8.2395697232156,-1.23954898274596,3.59744323457955,-0.108902241413899,-0.288991488874692,0.676211703910153,-0.404224627853653,3.88403046169024
1,0,1,4,2,1,2,2,3,8,1,2,1,2,4.8171237650366,-0.224239676471691,0.662076582179825,-1.20090262103666,1.46690388064678,0.676211703910153,-0.404224627853653,0.422413655449963
5,1,3,3,4,2,2,2,2,6,1,2,1,2,2.13268303392818,-0.460580114761504,-0.762012189776478,0.387461567505539,0.0693545049051996,-0.422226443611693,-0.404224627853653,-0.100762602625047
2,0,2,5,2,2,3,1,3,9,2,1,1,2,-0.144303375376293,1.7922906759671,-0.151688430366634,-0.803811573901113,-0.36066068763067,-0.422226443611693,0.850910018315843,-1.43791980140235
4,1,3,4,2,2,1,2,3,9,2,1,4,2,0.0951719430633864,0.816546997384242,0.45863532904321,0.78455261464109,-0.109818491984746,-0.422226443611693,0.432531802926011,-0.116719110491288
4,0,3,1,2,2,3,2,3,9,2,3,1,2,-0.406143397269544,1.06430945964154,-0.820138262101225,1.18164366177664,-0.145653091362735,-0.422226443611693,1.68766644909551,-1.47837954076782
2,1,2,3,4,1,2,3,3,9,1,1,5,2,-0.534259013901086,-0.452713072317038,0.865517835316439,-1.39944814460444,0.678542694331015,2.87308799895384,-0.822602843243485,0.538076269500951
2,1,2,5,5,1,2,2,2,6,1,1,1,3,-0.621955470404116,-1.23954898274596,0.0808158589323542,1.57873470891219,-0.503999085142627,-0.422226443611693,-0.822602843243485,0.091949043875713
4,0,1,3,2,1,3,2,3,7,2,1,1,2,2.07213553120178,1.52194749773949,0.487698365205583,-0.903084335685,-0.073983892606757,-0.422226443611693,-0.404224627853653,-1.21194381429494
2,1,1,4,2,2,2,2,2,5,1,2,6,2,0.622303346301963,1.66829423710391,0.255194075906595,0.0896432821538763,-1.68654086461627,-0.422226443611693,-0.404224627853653,0.191088427347988
2,1,2,2,5,2,2,3,2,5,1,1,5,1,0.730492403851277,-1.23954898274596,0.923643907641186,-0.903084335685,0.46353509806308,-0.422226443611693,-0.404224627853653,1.60382464182791
4,0,3,5,2,2,2,1,3,7,3,1,6,1,-0.0751211950641854,0.0640100753533639,-0.849201298263598,-0.00962947963001139,0.391865899307102,-0.422226443611693,-0.404224627853653,-0.436794334643088
1,1,3,3,4,2,2,1,3,9,1,1,1,3,-0.830195869508857,-0.386847164654376,-0.878264334425972,0.586007091073315,-1.29236027145839,-0.422226443611693,-0.822602843243485,-0.453317565221801
3,0,3,3,2,1,3,2,3,9,1,3,5,2,3.21300122680859,-0.428947362505722,0.429572292880836,0.387461567505539,-1.61487166586029,-0.422226443611693,-0.404224627853653,-0.716411186038277
2,0,2,4,2,1,3,2,2,5,4,2,1,2,-0.619936821388345,0.726619131450012,0.0226897866076072,-1.49872090638833,0.212692902417156,-0.422226443611693,-0.822602843243485,-1.02740734249124
1,0,1,3,2,2,2,2,3,9,3,2,5,2,0.762866052321029,-0.0249961287045267,2.20241749878562,-0.108902241413899,-0.432329886386648,0.676211703910153,0.0141535875361788,1.29814487612173
1,0,2,5,2,2,3,2,3,9,2,1,5,2,-0.436134277847902,1.81720846312384,0.865517835316439,-0.208175003197787,0.427700498685091,-0.422226443611693,-0.822602843243485,-1.1626524735896
1,1,3,3,5,1,2,2,2,6,2,3,1,3,-0.816292770201008,-1.23954898274596,-0.791075225938851,-0.903084335685,0.821881091842972,1.774649851432,-0.822602843243485,-0.00319624791556413
2,0,3,4,2,1,3,1,2,4,4,3,1,3,-0.415959149117649,1.84643831120202,-0.849201298263598,1.87655299426385,-0.862345078922518,-0.422226443611693,0.0141535875361788,-0.961704585285445
5,0,2,3,1,2,3,1,3,8,1,4,6,2,-0.213177522072083,-0.543167602180604,-0.12262539420426,-1.30017538282055,-0.575668283898605,-0.422226443611693,2.10604466448534,-1.10930165740293
1,0,2,4,2,2,3,1,3,7,1,4,1,2,-0.123000686098297,0.972637019441386,-0.0935623580418869,-0.605266050333337,0.750211893086993,-0.422226443611693,2.52442287987517,-1.2316680146022
2,0,2,5,2,2,3,2,3,9,2,1,1,3,-0.279092840527253,1.57988052996652,-0.500444864315116,-0.704538812117225,-0.073983892606757,-0.422226443611693,0.0141535875361788,-1.33523325898219
4,0,2,4,2,2,3,1,3,8,1,2,1,2,0.257284912515496,0.713222117747512,-0.297003611178501,0.486734329289427,1.00105408873292,-0.422226443611693,-0.404224627853653,-1.2133884713255
2,1,2,4,4,2,2,3,3,9,1,1,1,2,-0.290947827720167,-0.794254630491843,-0.209814502691381,0.586007091073315,-0.468164485764638,-0.422226443611693,0.0141535875361788,-0.0732832619114123
4,0,3,2,5,1,2,1,3,7,1,2,1,1,-0.173682116116459,-1.23954898274596,-0.878264334425972,-1.49872090638833,1.43106928126879,0.676211703910153,-0.404224627853653,-0.453317565221801
2,0,1,4,5,2,2,3,2,5,1,3,5,2,1.21455821227609,-1.23954898274596,2.08616535413613,-0.307447764981674,1.21606168500085,0.676211703910153,-0.404224627853653,3.50473193439518
5,0,2,4,2,1,1,2,3,7,2,4,1,1,-0.643967319625475,1.24014937904881,-0.0935623580418869,-0.00962947963001139,-0.145653091362735,0.676211703910153,-0.822602843243485,-0.498632308216518
3,0,3,3,2,1,3,2,3,7,2,1,1,2,-0.317831794655964,0.771912229372963,-0.61669700896461,1.18164366177664,1.28773088375683,-0.422226443611693,1.26928823370567,-1.41244520704313
3,0,3,5,2,1,2,1,3,7,2,4,1,1,-0.751767595106198,-0.348071532856966,-0.587633972802237,-0.00962947963001139,0.356031299929113,0.676211703910153,-0.822602843243485,0.315012656688332
2,0,3,5,2,2,1,2,3,8,2,1,1,3,0.304507023503964,1.03159046303151,-0.878264334425972,-1.20090262103666,-0.79067588016654,-0.422226443611693,-0.404224627853653,-0.781970019021048
2,0,3,5,2,1,2,2,3,8,2,1,1,2,-0.77583150785102,-0.138459288980987,-0.762012189776478,-1.49872090638833,-1.68654086461627,-0.422226443611693,-0.822602843243485,-0.333455696043462
3,0,1,3,2,1,3,1,2,6,3,1,1,2,-0.507860794852667,-0.531844327699867,0.633013546017451,-0.108902241413899,-0.145653091362735,-0.422226443611693,-0.822602843243485,-1.35902400533653
4,0,3,5,4,2,2,3,2,5,1,3,5,2,-0.000959563828981173,-0.367689764224756,0.54582443753033,-1.49872090638833,1.21606168500085,-0.422226443611693,0.0141535875361788,0.579492741782669
2,0,3,5,2,2,2,2,3,9,1,2,1,3,-0.756105120575501,1.21974115178702,-0.674823081289357,0.486734329289427,0.678542694331015,-0.422226443611693,-0.822602843243485,-0.337654951170813
5,0,3,3,5,2,2,3,3,9,2,2,1,1,-0.473899217633734,-1.23954898274596,-0.674823081289357,-0.704538812117225,0.929384889976939,-0.422226443611693,0.0141535875361788,0.240658119084126
2,0,3,1,2,2,3,3,3,8,2,1,1,2,-0.397676449480525,1.57833345467409,-0.791075225938851,1.08237089999275,-1.68654086461627,-0.422226443611693,0.0141535875361788,-1.26141668678457
2,0,2,3,2,1,3,2,3,9,3,3,1,2,-0.188131647195495,0.238105420494704,-0.297003611178501,-0.307447764981674,0.965219489354928,-0.422226443611693,1.26928823370567,-1.23678103191927
5,0,3,4,2,2,2,1,3,8,3,4,5,1,0.0267845973817548,1.69202703041964,0.284257112068969,0.387461567505539,1.43106928126879,-0.422226443611693,0.0141535875361788,0.451562372572363
1,0,3,5,5,2,2,2,3,8,4,1,2,1,0.935086982101103,-1.23954898274596,3.04524554749445,-1.10162985925278,-0.611502883276594,-0.422226443611693,2.52442287987517,1.81779813014656
1,1,1,3,2,1,3,1,3,8,2,1,1,2,-0.528102749105346,0.859667606598679,0.516761401367957,0.288188805721652,0.535204296819058,-0.422226443611693,-0.822602843243485,-1.28761443409942
4,0,2,5,2,2,2,2,3,9,2,1,1,2,-0.624531671167815,1.83182338716293,-0.0354362857171398,0.486734329289427,0.284362101173134,-0.422226443611693,-0.822602843243485,0.0258561215608629
1,0,3,5,1,2,2,2,3,9,1,2,6,2,-0.0603831089936245,-0.898040341066743,-0.791075225938851,-0.50599328854945,1.68191147691471,-0.422226443611693,-0.404224627853653,-0.403747873485663
4,0,3,2,2,2,3,1,3,9,4,4,1,1,-0.758147191619895,1.58962381265925,-0.703886117451731,-1.00235709746889,0.46353509806308,-0.422226443611693,-0.822602843243485,-1.33005659968867
3,0,3,3,2,1,3,2,3,9,1,4,5,1,0.0925361249323313,-0.140072197264581,0.45863532904321,-0.803811573901113,0.642708094953026,-0.422226443611693,0.432531802926011,-1.24969249083386
5,0,3,5,3,2,2,1,3,8,3,3,6,3,-0.78301105807041,-0.642805834311978,-0.645760045126984,0.78455261464109,0.391865899307102,-0.422226443611693,-0.822602843243485,-0.3211317205921
4,0,3,4,5,2,2,3,3,9,1,2,6,1,-0.464260622056679,-1.23954898274596,-0.791075225938851,1.38018918534442,0.356031299929113,-0.422226443611693,2.10604466448534,0.955985259637452
2,0,3,4,5,1,2,1,2,6,3,2,1,1,-0.515869406613996,-1.23954898274596,-0.820138262101225,0.883825376424978,-0.109818491984746,0.676211703910153,0.432531802926011,-0.420271104064375
1,1,2,4,2,2,2,2,2,5,1,2,1,2,-0.284954816641215,-0.568184138824094,-0.500444864315116,-0.00962947963001139,0.427700498685091,0.676211703910153,0.432531802926011,-0.238515567698538
4,0,1,2,3,1,2,3,3,9,1,1,1,1,0.0315719657518214,-0.799257937820541,0.429572292880836,-0.208175003197787,0.965219489354928,-0.422226443611693,0.432531802926011,1.17255086761887
2,0,2,4,2,1,2,3,1,3,1,2,1,1,-0.175618356506215,-0.169203295856013,0.0226897866076072,-0.406720526765562,0.176858303039167,2.87308799895384,0.0141535875361788,0.0589025827182879
2,0,3,4,2,2,1,3,3,8,3,1,1,2,0.700406882890797,-0.296458467781976,-0.762012189776478,-1.10162985925278,-0.826510479544529,-0.422226443611693,-0.404224627853653,-0.453755689007614
1,0,3,3,2,1,1,3,3,9,3,3,1,2,-0.405336514408787,0.898838236343091,-0.791075225938851,-0.605266050333337,1.28773088375683,-0.422226443611693,0.850910018315843,-0.506441799724485
3,0,2,4,2,1,2,2,3,9,2,2,1,1,-0.271387902297649,-0.116701485400268,-0.471381828152743,1.67800747069608,0.714377293709004,-0.422226443611693,1.26928823370567,-0.221992337119825
1,0,3,4,5,1,2,2,3,8,2,1,5,2,-0.618297443262578,-1.23954898274596,0.429572292880836,1.67800747069608,0.0335199055272104,2.87308799895384,-0.822602843243485,0.978637231824986
2,0,2,5,2,2,1,2,2,5,2,3,6,3,-0.0943653311941793,1.43146005138034,-0.0354362857171398,1.87655299426385,1.57440767878074,-0.422226443611693,2.10604466448534,-0.389081540771085
2,0,2,2,2,1,1,2,2,4,3,2,5,2,3.59779849565094,0.0736216920637574,1.18521123310255,0.78455261464109,1.3952346818908,-0.422226443611693,-0.404224627853653,-0.0792129846502523
2,0,2,5,2,2,3,3,3,9,1,1,1,2,-0.137895758646089,0.486822461123928,-0.0935623580418869,-1.00235709746889,0.320196700551124,-0.422226443611693,1.68766644909551,-1.28228230153318
2,0,3,4,5,2,2,3,3,9,1,4,1,2,0.436631808795607,-1.23954898274596,-0.703886117451731,1.57873470891219,0.750211893086993,1.774649851432,-0.404224627853653,0.215873273216057
2,0,3,4,2,2,2,1,3,9,3,1,1,2,-0.355287448163482,-0.0743708720798358,-0.645760045126984,1.08237089999275,-0.253156889496703,-0.422226443611693,1.68766644909551,-0.3211317205921
4,0,3,5,3,1,2,2,3,8,2,4,1,1,-0.0805505884373439,-0.375853055129473,-0.820138262101225,-0.406720526765562,-0.324826088252681,-0.422226443611693,-0.404224627853653,-0.420271104064375
1,0,3,4,5,1,2,2,3,7,1,2,1,3,-0.410988112438848,-1.23954898274596,-0.674823081289357,-1.10162985925278,0.571038896197048,-0.422226443611693,1.68766644909551,-0.337654951170813
5,0,3,2,2,2,3,2,2,6,1,1,5,2,0.666436834812545,1.49294806513039,0.284257112068969,-1.30017538282055,0.965219489354928,-0.422226443611693,-0.404224627853653,-0.960284967833897
2,0,3,4,5,2,2,3,3,9,3,2,3,1,0.735278012207225,-1.23954898274596,2.81274125819546,-0.605266050333337,0.678542694331015,-0.422226443611693,1.68766644909551,4.81615591238897
1,0,2,5,2,1,2,3,3,9,3,1,2,1,1.42219884476354,1.59801751903305,3.77182145155379,-0.704538812117225,0.678542694331015,-0.422226443611693,2.10604466448534,2.1903993273722
3,0,3,4,2,2,2,2,3,9,1,1,1,2,-0.763728894108691,0.419903225602592,-0.703886117451731,0.983098138208865,-0.503999085142627,-0.422226443611693,-0.822602843243485,-0.354178181749525
2,0,3,1,2,2,2,3,2,5,3,1,6,1,-0.0683332118195441,-0.00531206434557014,-0.820138262101225,-1.39944814460444,-0.432329886386648,-0.422226443611693,-0.404224627853653,-0.420271104064375
4,0,3,5,2,1,2,1,2,5,2,3,6,1,-0.753625506790205,-0.442179793730305,-0.645760045126984,-0.803811573901113,0.571038896197048,-0.422226443611693,-0.822602843243485,0.265442964952194
2,0,2,3,2,2,3,2,2,4,1,1,1,2,-0.098733636753282,0.812399518940716,-0.0354362857171398,-0.605266050333337,0.46353509806308,-0.422226443611693,0.432531802926011,-1.47976739230858
4,0,2,4,2,2,3,2,3,7,2,2,1,2,-0.199652063170637,0.850088906383869,-0.297003611178501,-1.10162985925278,1.28773088375683,-0.422226443611693,0.0141535875361788,-1.20142906374516
1,0,3,5,5,2,2,3,3,8,2,3,6,2,-0.803242575947299,-1.23954898274596,-0.674823081289357,0.883825376424978,0.356031299929113,-0.422226443611693,-0.822602843243485,0.240658119084126
4,0,3,5,2,2,1,2,3,7,3,1,1,3,0.0863407886381787,0.0149974134294737,-0.587633972802237,-1.10162985925278,-0.503999085142627,-0.422226443611693,-0.404224627853653,-0.793282170351545
1,0,3,5,2,1,3,2,3,7,2,2,1,2,0.0846839755590202,0.0335294004430064,-0.61669700896461,0.883825376424978,-0.539833684520616,-0.422226443611693,-0.404224627853653,-0.991270169745986
1,0,3,2,2,1,2,3,3,9,2,1,6,2,-0.813155258684613,-0.574635771958468,-0.820138262101225,-1.20090262103666,0.105189104283189,2.87308799895384,-0.822602843243485,-0.420271104064375
1,0,3,4,2,2,3,2,3,8,2,2,1,2,-0.773002746443914,-0.283719783991147,-0.703886117451731,-0.108902241413899,0.46353509806308,-0.422226443611693,-0.822602843243485,-1.30029951098573
1,0,2,2,2,2,2,1,2,6,2,1,6,2,-0.120174523015185,-0.476577531615104,-0.0644993218795133,-0.406720526765562,1.10855788686688,-0.422226443611693,2.52442287987517,0.00933289098215037
4,0,2,1,2,2,3,2,3,8,4,4,1,2,0.381954483648118,0.6234588342912,-0.151688430366634,1.38018918534442,-0.683172082032572,-0.422226443611693,-0.404224627853653,-1.17425784341608
1,0,2,4,5,2,2,3,2,6,4,3,6,2,-0.770491404521851,-1.23954898274596,-0.500444864315116,-0.406720526765562,-0.36066068763067,-0.422226443611693,-0.822602843243485,0.389367194292539
